job_title,skills,experience,salary
Data Engineer,python,Mid,79865.0
AI Engineer,"sql, deep learning, cloud",Senior,160345.0
Data Analyst,"python, sql, ML, deep learning, cloud",Entry,93162.0
Business Analyst,"sql, ML, deep learning, cloud",Senior,139817.0
Data Analyst,"python, sql, cloud",Mid,81427.0
Data Engineer,"python, sql, deep learning, cloud",Senior,127823.0
Data Scientist,"python, sql, ML, deep learning, cloud",Mid,116247.0
Data Engineer,"python, deep learning, cloud",Senior,126076.0
Data Analyst,"sql, ML, deep learning, cloud",Senior,135009.0
Business Analyst,"python, sql, deep learning, cloud",Entry,70678.0
Data Analyst,"sql, deep learning",Entry,68228.0
AI Engineer,sql,Mid,118860.0
Business Analyst,"python, cloud",Senior,110222.0
Business Analyst,cloud,Senior,127631.0
Machine Learning Engineer,"python, sql",Entry,93643.0
AI Engineer,"python, sql, ML, deep learning, cloud",Senior,184182.0
Data Engineer,"python, sql, ML, cloud",Entry,73582.0
AI Engineer,"python, cloud",Senior,153757.0
Machine Learning Engineer,"sql, ML, deep learning, cloud",Mid,153816.0
AI Engineer,"python, sql",Mid,118570.0
Business Analyst,"python, ML, deep learning, cloud",Senior,141647.0
Machine Learning Engineer,ML,Entry,101978.0
Business Analyst,"python, sql",Entry,46333.0
Machine Learning Engineer,"python, sql, ML, deep learning",Senior,174782.0
AI Engineer,"sql, ML, deep learning, cloud",Mid,152233.0
Data Scientist,python,Senior,99451.0
Data Analyst,"python, sql, ML, deep learning",Senior,126512.0
Data Engineer,"python, deep learning",Senior,117827.0
Business Analyst,"sql, ML, deep learning, cloud",Entry,113464.0
Data Analyst,"python, sql, ML, cloud",Entry,77597.0
Data Analyst,"python, sql, ML",Entry,88681.0
Data Engineer,ML,Entry,81168.0
Business Analyst,sql,Senior,101473.0
Data Engineer,deep learning,Mid,92932.0
Data Scientist,"sql, ML, cloud",Senior,125509.0
Data Engineer,"sql, deep learning",Mid,91884.0
Machine Learning Engineer,"python, sql, ML, deep learning, cloud",Senior,175591.0
AI Engineer,"python, ML",Mid,130448.0
AI Engineer,"python, sql, ML, deep learning",Entry,117552.0
Data Analyst,"sql, ML, deep learning, cloud",Senior,158791.0
Data Scientist,"python, ML, deep learning, cloud",Mid,117463.0
Data Scientist,"python, sql, deep learning",Senior,118663.0
Machine Learning Engineer,"python, sql, ML, cloud",Senior,189527.0
Data Analyst,"ML, deep learning",Mid,102185.0
Machine Learning Engineer,"python, sql, deep learning, cloud",Entry,114142.0
Data Analyst,"python, ML, deep learning, cloud",Mid,138175.0
Machine Learning Engineer,"sql, ML",Mid,125820.0
AI Engineer,"python, sql, ML, deep learning",Senior,186013.0
Business Analyst,"python, ML",Senior,115207.0
Data Scientist,"python, deep learning",Senior,114364.0
Machine Learning Engineer,"python, sql, deep learning",Entry,109161.0
Data Engineer,"python, ML, cloud",Mid,119390.0
AI Engineer,deep learning,Senior,152905.0
Data Scientist,"sql, deep learning, cloud",Senior,125999.0
Data Engineer,cloud,Senior,105995.0
Data Engineer,"python, ML, deep learning",Senior,128517.0
Business Analyst,"python, ML",Senior,114081.0
Business Analyst,python,Entry,52069.0
AI Engineer,"python, deep learning, cloud",Senior,163011.0
Machine Learning Engineer,"python, sql, deep learning, cloud",Mid,155411.0
Data Analyst,"ML, deep learning",Senior,131263.0
AI Engineer,"sql, ML, deep learning, cloud",Mid,152446.0
Business Analyst,"python, sql, ML, deep learning, cloud",Mid,117321.0
Machine Learning Engineer,"python, sql, ML, cloud",Senior,185009.0
Data Engineer,"sql, deep learning",Mid,94861.0
Data Engineer,"sql, deep learning, cloud",Entry,70512.0
AI Engineer,"python, sql, ML, deep learning",Senior,165535.0
Machine Learning Engineer,"deep learning, cloud",Mid,137389.0
Data Engineer,"sql, cloud",Senior,112838.0
Data Engineer,"ML, deep learning, cloud",Entry,90786.0
Data Analyst,"python, cloud",Mid,84334.0
Machine Learning Engineer,"sql, ML, deep learning, cloud",Entry,131650.0
Data Scientist,"sql, ML",Entry,63356.0
Machine Learning Engineer,"ML, deep learning",Senior,174927.0
Data Engineer,"sql, cloud",Senior,111876.0
Business Analyst,"sql, ML, cloud",Senior,124748.0
Business Analyst,"python, ML, cloud",Senior,129204.0
Data Scientist,"ML, cloud",Mid,115794.0
Data Analyst,cloud,Mid,84242.0
AI Engineer,"python, ML, deep learning, cloud",Entry,154494.0
Business Analyst,deep learning,Entry,64931.0
Business Analyst,"python, ML, cloud",Senior,146082.0
AI Engineer,"python, ML, deep learning",Senior,174120.0
Business Analyst,"ML, deep learning",Entry,83625.0
Data Scientist,"sql, cloud",Senior,108403.0
AI Engineer,"python, deep learning, cloud",Mid,155539.0
Machine Learning Engineer,"python, sql, ML, deep learning, cloud",Mid,157807.0
Data Scientist,"python, ML, deep learning",Mid,108559.0
Data Engineer,python,Mid,73918.0
Business Analyst,"python, ML, deep learning, cloud",Senior,142303.0
Data Analyst,sql,Senior,115422.0
Data Analyst,cloud,Senior,127617.0
AI Engineer,cloud,Mid,147900.0
Data Engineer,"python, sql, ML, cloud",Senior,120120.0
Machine Learning Engineer,"python, ML, cloud",Senior,160733.0
Data Scientist,"python, cloud",Mid,87258.0
Business Analyst,"python, sql, deep learning",Mid,106310.0
Machine Learning Engineer,"python, sql, ML, deep learning, cloud",Senior,196314.0
Data Engineer,"python, sql, deep learning, cloud",Senior,129169.0
Data Scientist,"sql, ML, deep learning",Entry,83715.0
Machine Learning Engineer,cloud,Entry,103231.0
Data Scientist,python,Entry,68303.0
Data Engineer,"python, sql, ML",Senior,117699.0
Data Analyst,"ML, deep learning",Senior,125179.0
Data Analyst,"python, cloud",Senior,108446.0
Data Engineer,python,Senior,124271.0
Business Analyst,"python, sql, deep learning, cloud",Senior,148406.0
Data Engineer,"sql, deep learning",Senior,112738.0
Data Scientist,"ML, cloud",Senior,121981.0
Data Scientist,"sql, cloud",Mid,84730.0
Machine Learning Engineer,"python, ML, deep learning, cloud",Mid,151032.0
Machine Learning Engineer,"python, ML, deep learning, cloud",Senior,178631.0
Machine Learning Engineer,"python, sql, deep learning",Mid,132203.0
Machine Learning Engineer,"python, sql, deep learning, cloud",Senior,186586.0
AI Engineer,"python, deep learning",Senior,157868.0
Data Scientist,"python, deep learning",Entry,61713.0
Data Analyst,deep learning,Entry,69115.0
AI Engineer,"python, sql, ML, deep learning",Senior,170320.0
Data Engineer,"python, sql, deep learning, cloud",Senior,121411.0
Business Analyst,"python, sql, deep learning, cloud",Entry,77592.0
Data Engineer,"python, deep learning",Mid,107667.0
Data Analyst,"sql, ML, deep learning",Senior,132237.0
Business Analyst,"deep learning, cloud",Senior,123179.0
Data Engineer,"python, ML",Entry,61900.0
Data Scientist,"python, sql, deep learning",Mid,89707.0
Business Analyst,"python, cloud",Entry,64518.0
Business Analyst,"python, ML, deep learning, cloud",Entry,113298.0
Data Analyst,"python, sql, ML, deep learning, cloud",Senior,142528.0
Data Analyst,"ML, deep learning",Senior,130977.0
AI Engineer,ML,Entry,101251.0
Data Engineer,"deep learning, cloud",Entry,75111.0
Data Scientist,cloud,Senior,106500.0
Business Analyst,"python, sql, ML, cloud",Mid,103638.0
AI Engineer,"python, sql, ML, deep learning, cloud",Entry,154800.0
Business Analyst,cloud,Senior,111921.0
AI Engineer,"python, sql",Senior,138905.0
Data Scientist,deep learning,Mid,92106.0
Business Analyst,"ML, deep learning",Senior,127911.0
Machine Learning Engineer,"ML, deep learning",Entry,116344.0
Data Scientist,"sql, cloud",Senior,105329.0
AI Engineer,"sql, deep learning, cloud",Entry,130383.0
Data Scientist,"python, sql, deep learning",Entry,64796.0
Data Analyst,"sql, ML, deep learning, cloud",Senior,139574.0
Machine Learning Engineer,"deep learning, cloud",Mid,140124.0
AI Engineer,"sql, ML",Senior,153060.0
Data Scientist,"python, ML, deep learning",Senior,153583.0
AI Engineer,"python, sql, ML, cloud",Senior,164278.0
AI Engineer,"python, cloud",Mid,122864.0
AI Engineer,deep learning,Mid,127570.0
Machine Learning Engineer,"python, cloud",Mid,120905.0
Data Engineer,deep learning,Entry,67938.0
AI Engineer,"sql, deep learning",Mid,145517.0
Data Scientist,ML,Mid,93359.0
Data Scientist,"python, deep learning",Senior,130396.0
AI Engineer,"python, ML, deep learning",Entry,115705.0
Machine Learning Engineer,"deep learning, cloud",Entry,117535.0
Data Engineer,"sql, deep learning",Entry,87851.0
Data Analyst,"sql, ML, deep learning, cloud",Entry,89788.0
Data Engineer,"python, deep learning",Senior,131927.0
Data Analyst,"ML, cloud",Entry,73805.0
AI Engineer,"sql, cloud",Mid,128455.0
Machine Learning Engineer,"sql, ML, deep learning",Mid,148326.0
Data Analyst,"ML, deep learning",Entry,82804.0
Data Analyst,python,Entry,45702.0
AI Engineer,"python, sql, deep learning",Entry,105617.0
Business Analyst,"sql, ML, cloud",Mid,95092.0
AI Engineer,"ML, cloud",Senior,169634.0
AI Engineer,"python, ML, cloud",Entry,119385.0
Machine Learning Engineer,python,Mid,132834.0
Data Engineer,"deep learning, cloud",Mid,98601.0
Data Scientist,"ML, deep learning",Entry,102466.0
Business Analyst,"ML, deep learning, cloud",Mid,131525.0
Data Analyst,"python, ML",Mid,113991.0
AI Engineer,"python, sql, deep learning",Mid,128790.0
Data Scientist,"sql, cloud",Mid,82100.0
AI Engineer,"deep learning, cloud",Mid,140255.0
Data Scientist,deep learning,Entry,64839.0
Business Analyst,deep learning,Mid,112007.0
Data Scientist,"python, cloud",Mid,109085.0
AI Engineer,"python, sql, ML, deep learning, cloud",Mid,151638.0
Business Analyst,"ML, cloud",Entry,78051.0
Machine Learning Engineer,"sql, cloud",Entry,99044.0
Business Analyst,ML,Senior,113359.0
Business Analyst,"python, sql",Senior,100139.0
Data Scientist,"python, cloud",Entry,62695.0
Data Analyst,"python, ML, cloud",Mid,102998.0
Business Analyst,"sql, deep learning, cloud",Mid,101175.0
Machine Learning Engineer,"python, sql",Entry,94047.0
Data Scientist,"sql, deep learning, cloud",Mid,103466.0
Data Scientist,"python, sql, ML, deep learning",Entry,80842.0
Machine Learning Engineer,cloud,Entry,100103.0
Data Scientist,"python, sql, ML, deep learning",Entry,79929.0
Machine Learning Engineer,"python, sql, ML, cloud",Entry,111679.0
Data Engineer,"python, ML, cloud",Mid,96218.0
Machine Learning Engineer,"sql, ML",Entry,109123.0
Business Analyst,"sql, ML",Entry,66812.0
Machine Learning Engineer,"python, deep learning, cloud",Mid,156968.0
Data Scientist,"sql, deep learning, cloud",Senior,141447.0
Data Scientist,"ML, deep learning, cloud",Entry,86958.0
Data Scientist,"python, sql, cloud",Entry,59974.0
Business Analyst,"sql, ML, cloud",Senior,122535.0
Data Engineer,"python, sql, ML, deep learning",Entry,80660.0
AI Engineer,"sql, cloud",Mid,120453.0
AI Engineer,"sql, ML, cloud",Entry,116440.0
AI Engineer,"python, sql, ML, deep learning",Senior,167969.0
Data Scientist,"python, deep learning, cloud",Senior,125538.0
Machine Learning Engineer,sql,Senior,143726.0
Data Scientist,"python, ML, cloud",Senior,128711.0
Machine Learning Engineer,sql,Entry,111210.0
Data Scientist,deep learning,Entry,87408.0
Data Analyst,"sql, cloud",Mid,87292.0
Machine Learning Engineer,"python, ML",Mid,150583.0
Data Analyst,"python, deep learning, cloud",Mid,99338.0
Data Scientist,"sql, deep learning, cloud",Mid,100035.0
Data Scientist,"python, ML, cloud",Mid,98674.0
Business Analyst,"python, deep learning",Mid,92241.0
AI Engineer,cloud,Mid,120955.0
Data Engineer,"sql, ML, deep learning",Senior,134658.0
Data Engineer,"sql, ML, deep learning",Entry,82355.0
Business Analyst,"python, ML, deep learning",Mid,109672.0
Data Scientist,"deep learning, cloud",Senior,120831.0
Data Scientist,"python, deep learning",Senior,111341.0
AI Engineer,"sql, ML, deep learning, cloud",Senior,177537.0
Data Analyst,"sql, ML, deep learning",Senior,126793.0
Data Engineer,"python, sql, ML, cloud",Senior,142686.0
Data Scientist,"python, deep learning",Entry,81339.0
Data Analyst,"sql, deep learning, cloud",Entry,78553.0
Business Analyst,"python, sql, cloud",Senior,114230.0
Data Analyst,"python, sql, ML, deep learning",Senior,151732.0
Business Analyst,"python, sql, deep learning, cloud",Senior,128907.0
Data Engineer,"ML, deep learning",Mid,105120.0
Business Analyst,"ML, cloud",Senior,123163.0
Machine Learning Engineer,"python, sql, ML, cloud",Entry,118633.0
Data Engineer,deep learning,Mid,92554.0
Data Engineer,"ML, deep learning, cloud",Senior,140679.0
Machine Learning Engineer,"python, deep learning",Mid,125702.0
Data Engineer,"sql, ML",Entry,69427.0
Business Analyst,"python, ML",Entry,65015.0
AI Engineer,"python, sql, ML, deep learning",Entry,124611.0
Machine Learning Engineer,"sql, ML, cloud",Senior,163667.0
Business Analyst,"python, sql",Mid,79863.0
Machine Learning Engineer,"python, sql",Entry,111180.0
Data Scientist,"sql, cloud",Senior,131219.0
Business Analyst,"sql, ML, deep learning, cloud",Mid,114476.0
Business Analyst,deep learning,Mid,88210.0
Business Analyst,"python, sql, ML, deep learning, cloud",Mid,119685.0
Business Analyst,"ML, deep learning",Senior,151453.0
Data Scientist,"sql, ML, cloud",Mid,122649.0
Data Analyst,"python, sql, ML",Entry,85376.0
AI Engineer,"python, ML, deep learning, cloud",Entry,153157.0
AI Engineer,"ML, deep learning",Entry,118841.0
Data Engineer,"python, cloud",Senior,108301.0
Data Engineer,"python, ML, cloud",Mid,116948.0
Business Analyst,"python, ML, cloud",Mid,99655.0
Business Analyst,"deep learning, cloud",Senior,125099.0
Data Analyst,"python, ML, cloud",Senior,126535.0
Data Analyst,"sql, cloud",Entry,59710.0
AI Engineer,sql,Entry,109853.0
Data Analyst,"python, sql, cloud",Entry,84228.0
Business Analyst,"ML, cloud",Mid,99892.0
AI Engineer,"python, ML, deep learning, cloud",Entry,125894.0
Data Analyst,"python, sql, deep learning, cloud",Entry,77330.0
AI Engineer,cloud,Entry,103720.0
Data Engineer,ML,Senior,139054.0
Data Scientist,"python, sql, ML",Entry,84399.0
Data Engineer,ML,Entry,65113.0
AI Engineer,"python, ML, deep learning",Mid,145496.0
Data Scientist,"ML, cloud",Senior,124413.0
Machine Learning Engineer,"sql, ML, deep learning",Senior,194486.0
Data Engineer,"python, cloud",Mid,83066.0
Machine Learning Engineer,"python, sql, ML",Senior,153055.0
Data Analyst,deep learning,Entry,64438.0
Business Analyst,"deep learning, cloud",Entry,76565.0
Data Analyst,"sql, deep learning, cloud",Mid,101824.0
Business Analyst,"sql, cloud",Mid,89113.0
Data Scientist,"sql, ML, deep learning, cloud",Mid,113268.0
Data Engineer,"sql, cloud",Mid,103005.0
Data Engineer,"python, deep learning",Mid,85688.0
Machine Learning Engineer,"python, sql, ML, deep learning",Entry,123639.0
Data Analyst,"python, ML, deep learning",Mid,104341.0
Business Analyst,"sql, cloud",Mid,102483.0
Data Scientist,"python, deep learning",Entry,66494.0
Data Scientist,"ML, deep learning",Mid,109954.0
AI Engineer,"ML, deep learning, cloud",Entry,153427.0
Business Analyst,"python, cloud",Senior,114336.0
AI Engineer,"python, ML, deep learning, cloud",Mid,155385.0
Business Analyst,"sql, ML, cloud",Mid,103095.0
Business Analyst,"sql, ML, cloud",Senior,124793.0
Data Scientist,deep learning,Mid,89351.0
AI Engineer,"python, sql, ML",Mid,128472.0
Business Analyst,ML,Mid,105709.0
Data Engineer,"python, sql, deep learning, cloud",Senior,125335.0
Business Analyst,"deep learning, cloud",Senior,121268.0
Machine Learning Engineer,deep learning,Senior,157000.0
Data Analyst,"python, sql",Senior,102009.0
Business Analyst,"ML, deep learning, cloud",Entry,87437.0
Data Scientist,"python, sql, deep learning",Senior,115582.0
Machine Learning Engineer,python,Senior,155017.0
Data Scientist,"ML, deep learning",Senior,145681.0
Business Analyst,ML,Senior,112901.0
Data Analyst,"sql, ML",Senior,131480.0
Data Engineer,"sql, cloud",Entry,84004.0
Data Scientist,"sql, ML, deep learning",Senior,127155.0
Machine Learning Engineer,"python, deep learning",Mid,151379.0
Data Analyst,"sql, cloud",Mid,87008.0
Machine Learning Engineer,"python, sql, deep learning, cloud",Senior,181890.0
Data Analyst,"python, ML, deep learning",Mid,108809.0
Data Scientist,"python, sql, deep learning, cloud",Mid,95027.0
Data Scientist,"python, sql, ML, deep learning",Entry,82694.0
Data Scientist,"python, sql, cloud",Senior,110368.0
Machine Learning Engineer,"python, sql, deep learning, cloud",Mid,141622.0
AI Engineer,cloud,Mid,121427.0
Business Analyst,"python, ML, deep learning, cloud",Senior,137510.0
Data Scientist,"python, deep learning",Senior,138388.0
Machine Learning Engineer,"python, sql, deep learning",Mid,129236.0
Data Analyst,"sql, ML, cloud",Entry,98646.0
Data Analyst,"ML, deep learning, cloud",Senior,141937.0
Business Analyst,"python, sql, cloud",Senior,109723.0
Data Scientist,"python, sql, deep learning",Mid,93678.0
Data Scientist,python,Mid,70340.0
Data Analyst,"python, sql, ML, deep learning",Senior,149760.0
Machine Learning Engineer,"sql, deep learning",Entry,105910.0
Machine Learning Engineer,"python, sql, ML, deep learning, cloud",Entry,154345.0
Machine Learning Engineer,"sql, deep learning",Mid,128303.0
Machine Learning Engineer,sql,Mid,138179.0
AI Engineer,"sql, deep learning",Entry,102710.0
Data Engineer,"sql, deep learning, cloud",Mid,121444.0
Data Analyst,"python, sql, ML",Entry,67063.0
Data Analyst,"python, cloud",Senior,125369.0
Machine Learning Engineer,"python, cloud",Senior,154516.0
AI Engineer,"python, ML",Mid,132675.0
AI Engineer,"python, sql, deep learning",Mid,126406.0
Data Engineer,"ML, cloud",Entry,90821.0
Data Scientist,ML,Mid,106743.0
Machine Learning Engineer,"python, ML, cloud",Entry,115061.0
Machine Learning Engineer,cloud,Entry,124802.0
AI Engineer,"sql, ML, deep learning, cloud",Entry,128055.0
Machine Learning Engineer,"python, sql, ML, deep learning",Entry,140509.0
AI Engineer,"python, deep learning, cloud",Senior,161920.0
AI Engineer,"sql, deep learning",Entry,104242.0
